"YEAR","AREA_DOMAIN1","AREA_DOMAIN2","BpS_Code1","BpS_Code2","BPS_LLID1","BPS_LLID2","ew1","ew2","sclass1","sclass2","STATE1","STATE2","STATUS1","STATUS2","AREA_CHNG","AREA_CHNG_VAR","nPlots_AREA","N"
2018,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_WCR","RaDFHEwt_fwm_WCR","westside","westside","B","A","Washington","Washington","Forest","Forest",88.6322648174988,5818.3061889242,1,4031
2018,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_WCR","RaDFHEwt_fwm_WCR","westside","westside","E","A","Washington","Washington","Forest","Forest",2144.8451649399,1995039.29930096,2,4031
2018,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_WNC","RaDFHEwt_fwm_WNC","westside","westside","A","B","Washington","Washington","Forest","Forest",2866.94265420774,2239863.63103436,4,4031
2018,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_WNC","RaDFHEwt_fwm_WNC","westside","westside","A","C","Washington","Washington","Forest","Forest",117.725245686756,16331.268668468,1,2277
2018,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_WNC","RaDFHEwt_fwm_WNC","westside","westside","A","E","Washington","Washington","Forest","Forest",11.8244277016279,139.558741749326,1,4031
2018,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_WNC","RaDFHEwt_fwm_WNC","westside","westside","B","A","Washington","Washington","Forest","Forest",3438.55764285976,2417580.71461937,6,4031
2018,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_WNC","RaDFHEwt_fwm_WNC","westside","westside","B","C","Washington","Washington","Forest","Forest",150.314544808734,11699.8174143484,3,6308
2018,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_WNC","RaDFHEwt_fwm_WNC","westside","westside","B","E","Washington","Washington","Forest","Forest",8191.10436071236,6064170.39386507,14,6308
2018,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_WNC","RaDFHEwt_fwm_WNC","westside","westside","C","A","Washington","Washington","Forest","Forest",1314.92826265297,933850.725184616,2,4031
2018,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_WNC","RaDFHEwt_fwm_WNC","westside","westside","C","B","Washington","Washington","Forest","Forest",233.422409537948,33341.6616963452,2,2277
2018,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_WNC","RaDFHEwt_fwm_WNC","westside","westside","C","E","Washington","Washington","Forest","Forest",19.0749852454759,371.096238718139,1,2277
2018,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_WNC","RaDFHEwt_fwm_WNC","westside","westside","E","A","Washington","Washington","Forest","Forest",2946.08504821092,2286700.50360189,6,4031
2018,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_WNC","RaDFHEwt_fwm_WNC","westside","westside","E","B","Washington","Washington","Forest","Forest",2345.3387862427,1822352.06363397,5,6308
2018,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_WWC","RaDFHEwt_fwm_WWC","westside","westside","A","B","Washington","Washington","Forest","Forest",9681.74671651699,8308418.32334257,13,6308
2018,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_WWC","RaDFHEwt_fwm_WWC","westside","westside","A","E","Washington","Washington","Forest","Forest",152.100286478533,16923.9986911483,2,4031
2018,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_WWC","RaDFHEwt_fwm_WWC","westside","westside","B","A","Washington","Washington","Forest","Forest",4329.67949963513,3068101.85262087,10,4031
2018,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_WWC","RaDFHEwt_fwm_WWC","westside","westside","B","C","Washington","Washington","Forest","Forest",2265.00278498619,1724087.01976405,3,4031
2018,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_WWC","RaDFHEwt_fwm_WWC","westside","westside","B","E","Washington","Washington","Forest","Forest",6436.83404873543,4807182.66158341,12,6308
2018,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_WWC","RaDFHEwt_fwm_WWC","westside","westside","C","A","Washington","Washington","Forest","Forest",418.401945841395,153984.119832279,1,4031
2018,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_WWC","RaDFHEwt_fwm_WWC","westside","westside","C","B","Washington","Washington","Forest","Forest",243.418519138455,37799.1176261959,2,6308
2018,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_WWC","RaDFHEwt_fwm_WWC","westside","westside","E","A","Washington","Washington","Forest","Forest",4450.92468405519,3354635.93463965,10,6308
2018,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_WWC","RaDFHEwt_fwm_WWC","westside","westside","E","B","Washington","Washington","Forest","Forest",1800.99733239297,1087551.95810609,4,4031
2018,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_WWC","RaDFHEwt_fwm_WWC","westside","westside","E","C","Washington","Washington","Forest","Forest",1534.67320314198,940356.895008231,3,4031
2018,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_OCR","RaDFHEwt_fwn_OCR","westside","westside","A","B","Oregon","Oregon","Forest","Forest",15028.0918897667,10381079.8558617,30,11339
2018,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_OCR","RaDFHEwt_fwn_OCR","westside","westside","A","C","Oregon","Oregon","Forest","Forest",533.309802816888,91953.7300682806,4,11339
2018,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_OCR","RaDFHEwt_fwn_OCR","westside","westside","A","E","Oregon","Oregon","Forest","Forest",32.9176878694181,1015.42040655225,3,5469
2018,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_OCR","RaDFHEwt_fwn_OCR","westside","westside","B","A","Oregon","Oregon","Forest","Forest",8207.94299040539,5287870.3577089,22,11339
2018,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_OCR","RaDFHEwt_fwn_OCR","westside","westside","B","C","Oregon","Oregon","Forest","Forest",863.384031148097,247956.4712397,4,11339
2018,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_OCR","RaDFHEwt_fwn_OCR","westside","westside","B","E","Oregon","Oregon","Forest","Forest",23809.6970222025,16591506.5352833,44,11598
2018,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_OCR","RaDFHEwt_fwn_OCR","westside","westside","C","A","Oregon","Oregon","Forest","Forest",1858.45769104722,1466791.33389233,3,5870
2018,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_OCR","RaDFHEwt_fwn_OCR","westside","westside","C","B","Oregon","Oregon","Forest","Forest",1698.60367397088,872149.261204848,6,11339
2018,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_OCR","RaDFHEwt_fwn_OCR","westside","westside","C","D","Oregon","Oregon","Forest","Forest",64.3495553345735,4389.98852325161,1,5469
2018,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_OCR","RaDFHEwt_fwn_OCR","westside","westside","C","E","Oregon","Oregon","Forest","Forest",3.89918007557931,16.1182864524837,1,5469
2018,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_OCR","RaDFHEwt_fwn_OCR","westside","westside","E","A","Oregon","Oregon","Forest","Forest",12385.5014903056,9353365.86439985,19,11339
2018,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_OCR","RaDFHEwt_fwn_OCR","westside","westside","E","B","Oregon","Oregon","Forest","Forest",6400.12182466227,4283924.41199364,19,11339
2018,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_OSW","RaDFHEwt_fwn_OSW","eastside","eastside","A","B","Oregon","Oregon","Forest","Forest",6311.58507265828,4973116.68049155,8,5870
2018,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_OSW","RaDFHEwt_fwn_OSW","eastside","eastside","A","E","Oregon","Oregon","Forest","Forest",27.9074133627898,1015.30459285061,1,5870
2018,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_OSW","RaDFHEwt_fwn_OSW","eastside","eastside","B","A","Oregon","Oregon","Forest","Forest",2711.69915511033,2008671.74200772,4,5870
2018,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_OSW","RaDFHEwt_fwn_OSW","eastside","eastside","B","E","Oregon","Oregon","Forest","Forest",1429.98335995763,1047890.29978295,3,5870
2018,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_OSW","RaDFHEwt_fwn_OSW","eastside","eastside","E","A","Oregon","Oregon","Forest","Forest",2357.88001855403,1664523.42252677,6,5870
2018,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_OSW","RaDFHEwt_fwn_OSW","eastside","eastside","E","B","Oregon","Oregon","Forest","Forest",12.302608756346,126.334197763153,1,5870
2018,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_WCR","RaDFHEwt_fwn_WCR","westside","westside","A","B","Washington","Washington","Forest","Forest",12625.2051889902,10391546.9762746,19,6308
2018,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_WCR","RaDFHEwt_fwn_WCR","westside","westside","A","C","Washington","Washington","Forest","Forest",315.78494105401,76743.0719215768,1,4031
2018,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_WCR","RaDFHEwt_fwn_WCR","westside","westside","A","E","Washington","Washington","Forest","Forest",44.0045850966987,1834.35521570597,1,4031
2018,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_WCR","RaDFHEwt_fwn_WCR","westside","westside","B","A","Washington","Washington","Forest","Forest",3754.92132179585,2350928.30610537,9,6308
2018,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_WCR","RaDFHEwt_fwn_WCR","westside","westside","B","C","Washington","Washington","Forest","Forest",647.09697152543,166690.429805701,3,4031
2018,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_WCR","RaDFHEwt_fwn_WCR","westside","westside","B","E","Washington","Washington","Forest","Forest",9968.88821215658,8095619.00916262,15,6308
2018,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_WCR","RaDFHEwt_fwn_WCR","westside","westside","C","A","Washington","Washington","Forest","Forest",468.551254072765,167277.745425096,1,4031
2018,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_WCR","RaDFHEwt_fwn_WCR","westside","westside","E","A","Washington","Washington","Forest","Forest",6983.55798448691,5414291.80301069,12,6308
2018,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_WCR","RaDFHEwt_fwn_WCR","westside","westside","E","B","Washington","Washington","Forest","Forest",2690.56878271811,2233517.65601439,6,6308
2018,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_WCR","RaDFHEwt_fwn_WCR","westside","westside","E","C","Washington","Washington","Forest","Forest",907.672502668519,419145.722252995,2,4031
2018,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_WWC","RaDFHEwt_fwn_WWC","westside","westside","A","B","Washington","Washington","Forest","Forest",916.642833361958,387117.887979443,2,4031
2018,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_WWC","RaDFHEwt_fwn_WWC","westside","westside","B","A","Washington","Washington","Forest","Forest",1919.70845556183,1696955.0692493,2,4031
2018,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_WWC","RaDFHEwt_fwn_WWC","westside","westside","B","E","Washington","Washington","Forest","Forest",130.407236426312,16109.8301218623,1,4031
2018,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_WWC","RaDFHEwt_fwn_WWC","westside","westside","E","A","Washington","Washington","Forest","Forest",626.305010923562,267732.829226321,2,4031
2018,1,1,"RaDFHEwt_fww","RaDFHEwt_fww","RaDFHEwt_fww_OCR","RaDFHEwt_fww_OCR","westside","westside","A","B","Oregon","Oregon","Forest","Forest",4678.58265992352,3470289.35182041,10,11339
2018,1,1,"RaDFHEwt_fww","RaDFHEwt_fww","RaDFHEwt_fww_OCR","RaDFHEwt_fww_OCR","westside","westside","A","E","Oregon","Oregon","Forest","Forest",49.9736061292124,1013.68250959734,3,11339
2018,1,1,"RaDFHEwt_fww","RaDFHEwt_fww","RaDFHEwt_fww_OCR","RaDFHEwt_fww_OCR","westside","westside","B","A","Oregon","Oregon","Forest","Forest",1051.2594247199,682755.997975259,4,11339
2018,1,1,"RaDFHEwt_fww","RaDFHEwt_fww","RaDFHEwt_fww_OCR","RaDFHEwt_fww_OCR","westside","westside","B","E","Oregon","Oregon","Forest","Forest",1220.86579049012,390324.652572362,6,11339
2018,1,1,"RaDFHEwt_fww","RaDFHEwt_fww","RaDFHEwt_fww_OCR","RaDFHEwt_fww_OCR","westside","westside","C","B","Oregon","Oregon","Forest","Forest",82.9707605705203,5190.65913138583,1,5870
2018,1,1,"RaDFHEwt_fww","RaDFHEwt_fww","RaDFHEwt_fww_OCR","RaDFHEwt_fww_OCR","westside","westside","E","A","Oregon","Oregon","Forest","Forest",436.691424363168,167037.469537832,3,11339
2018,1,1,"RaDFHEwt_fww","RaDFHEwt_fww","RaDFHEwt_fww_OCR","RaDFHEwt_fww_OCR","westside","westside","E","B","Oregon","Oregon","Forest","Forest",1259.77687032763,487088.372667776,5,11339
2018,1,1,"RaDFHEwt_fww","RaDFHEwt_fww","RaDFHEwt_fww_WWC","RaDFHEwt_fww_WWC","westside","westside","A","B","Washington","Washington","Forest","Forest",1697.6139790139,1355078.81303156,3,4031
2018,1,1,"RaDFHEwt_fww","RaDFHEwt_fww","RaDFHEwt_fww_WWC","RaDFHEwt_fww_WWC","westside","westside","B","A","Washington","Washington","Forest","Forest",66.6314200480536,4722.54851995915,1,4031
2018,1,1,"RaDFHEwt_fww","RaDFHEwt_fww","RaDFHEwt_fww_WWC","RaDFHEwt_fww_WWC","westside","westside","B","C","Washington","Washington","Forest","Forest",200.366665327723,44903.8970168096,1,4031
2018,1,1,"RaDFHEwt_fww","RaDFHEwt_fww","RaDFHEwt_fww_WWC","RaDFHEwt_fww_WWC","westside","westside","B","E","Washington","Washington","Forest","Forest",827.211509304554,765360.825000163,1,4031
2018,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000107","RaDFWV_fwx_1709000107","westside","westside","A","B","Oregon","Oregon","Forest","Forest",846.821538842699,726672.581179235,1,5870
2018,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000107","RaDFWV_fwx_1709000107","westside","westside","A","E","Oregon","Oregon","Forest","Forest",77.0603863686571,4510.28905256782,1,5469
2018,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000108","RaDFWV_fwx_1709000108","westside","westside","B","A","Oregon","Oregon","Forest","Forest",782.691568161428,632856.688705779,1,5870
2018,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000109","RaDFWV_fwx_1709000109","westside","westside","B","E","Oregon","Oregon","Forest","Forest",698.979968594967,530312.081044115,1,5870
2018,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000301","RaDFWV_fwx_1709000301","westside","westside","A","B","Oregon","Oregon","Forest","Forest",598.372058096276,397502.88581176,1,5870
2018,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000301","RaDFWV_fwx_1709000301","westside","westside","A","E","Oregon","Oregon","Forest","Forest",0.781716442039201,0.61923212023821,1,5870
2018,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000301","RaDFWV_fwx_1709000301","westside","westside","B","A","Oregon","Oregon","Forest","Forest",690.487972593845,396886.841137903,2,5870
2018,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000301","RaDFWV_fwx_1709000301","westside","westside","B","E","Oregon","Oregon","Forest","Forest",34.1405223252218,1322.02825872927,1,5870
2018,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000301","RaDFWV_fwx_1709000301","westside","westside","E","A","Oregon","Oregon","Forest","Forest",153.14176610937,23628.5840118731,2,5870
2018,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000301","RaDFWV_fwx_1709000301","westside","westside","E","B","Oregon","Oregon","Forest","Forest",26.2927542600642,784.102034572432,1,5870
2018,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000302","RaDFWV_fwx_1709000302","westside","westside","A","B","Oregon","Oregon","Forest","Forest",1856.4936941408,1177420.81626481,4,5870
2018,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000302","RaDFWV_fwx_1709000302","westside","westside","A","E","Oregon","Oregon","Forest","Forest",37.1062928471858,1126.7112137308,2,5870
2018,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000302","RaDFWV_fwx_1709000302","westside","westside","E","A","Oregon","Oregon","Forest","Forest",0.0238102515462398,0.000528978472784439,1,5870
2018,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000303","RaDFWV_fwx_1709000303","westside","westside","A","B","Oregon","Oregon","Forest","Forest",638.86939061894,417621.992946366,1,5870
2018,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000303","RaDFWV_fwx_1709000303","westside","westside","B","A","Oregon","Oregon","Forest","Forest",127.916870473407,16742.2896583211,1,5870
2018,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000303","RaDFWV_fwx_1709000303","westside","westside","B","E","Oregon","Oregon","Forest","Forest",309.003032360324,106004.220798622,1,5870
2018,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000303","RaDFWV_fwx_1709000303","westside","westside","C","A","Oregon","Oregon","Forest","Forest",162.675719508043,29379.4152704094,1,5870
2018,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000304","RaDFWV_fwx_1709000304","westside","westside","E","B","Oregon","Oregon","Forest","Forest",222.402926009084,36711.0968163937,1,5870
2018,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000305","RaDFWV_fwx_1709000305","westside","westside","E","A","Oregon","Oregon","Forest","Forest",1074.68769942209,920433.229051853,1,5870
2018,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000306","RaDFWV_fwx_1709000306","westside","westside","A","B","Oregon","Oregon","Forest","Forest",924.097111000344,575710.634662421,1,5870
2018,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000306","RaDFWV_fwx_1709000306","westside","westside","B","E","Oregon","Oregon","Forest","Forest",617.651819467777,296613.280250503,1,5870
2018,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000306","RaDFWV_fwx_1709000306","westside","westside","E","B","Oregon","Oregon","Forest","Forest",256.086041842799,50988.8194403669,1,5870
2018,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000402","RaDFWV_fwx_1709000402","westside","westside","B","E","Oregon","Oregon","Forest","Forest",192.984023507448,38558.4376053005,1,5469
2018,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000406","RaDFWV_fwx_1709000406","westside","westside","B","A","Oregon","Oregon","Forest","Forest",6.73375649255338,50.3399163958257,1,5870
2018,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000406","RaDFWV_fwx_1709000406","westside","westside","B","C","Oregon","Oregon","Forest","Forest",71.1419471247165,5618.87240718065,1,5870
2018,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000406","RaDFWV_fwx_1709000406","westside","westside","B","E","Oregon","Oregon","Forest","Forest",1737.29085863339,1165753.19788297,3,5870
2018,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000406","RaDFWV_fwx_1709000406","westside","westside","C","B","Oregon","Oregon","Forest","Forest",245.221996097044,65271.0963607884,1,5870
2018,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000406","RaDFWV_fwx_1709000406","westside","westside","E","A","Oregon","Oregon","Forest","Forest",121.127170034041,15847.0665255778,2,5870
2018,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000406","RaDFWV_fwx_1709000406","westside","westside","E","B","Oregon","Oregon","Forest","Forest",973.57011640818,708197.635781377,2,5870
2018,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000506","RaDFWV_fwx_1709000506","westside","westside","B","E","Oregon","Oregon","Forest","Forest",981.866043143908,899527.63997779,1,5870
2018,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000606","RaDFWV_fwx_1709000606","westside","westside","A","B","Oregon","Oregon","Forest","Forest",920.570348853896,759973.934762049,1,5870
2018,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000608","RaDFWV_fwx_1709000608","westside","westside","B","A","Oregon","Oregon","Forest","Forest",828.13309680566,693302.593945455,1,5870
2018,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000608","RaDFWV_fwx_1709000608","westside","westside","C","B","Oregon","Oregon","Forest","Forest",107.606561733176,7979.85480021961,1,5870
2018,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000608","RaDFWV_fwx_1709000608","westside","westside","C","E","Oregon","Oregon","Forest","Forest",805.892910779353,578446.83322487,2,5870
2018,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000608","RaDFWV_fwx_1709000608","westside","westside","E","B","Oregon","Oregon","Forest","Forest",257.085864079929,85057.9086520231,1,5870
2018,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000701","RaDFWV_fwx_1709000701","westside","westside","A","B","Oregon","Oregon","Forest","Forest",699.627018961061,496007.368899575,1,5870
2018,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000701","RaDFWV_fwx_1709000701","westside","westside","B","E","Oregon","Oregon","Forest","Forest",869.70206054284,638969.846403749,1,5870
2018,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000702","RaDFWV_fwx_1709000702","westside","westside","B","E","Oregon","Oregon","Forest","Forest",198.342207536725,30791.068445028,1,5870
2018,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000702","RaDFWV_fwx_1709000702","westside","westside","E","B","Oregon","Oregon","Forest","Forest",921.454998129416,400349.175969269,2,5870
2018,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000704","RaDFWV_fwx_1709000704","westside","westside","E","A","Oregon","Oregon","Forest","Forest",156.264669623882,16828.2546545676,1,5870
2018,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000803","RaDFWV_fwx_1709000803","westside","westside","A","B","Oregon","Oregon","Forest","Forest",613.335617358168,490403.489294024,1,5870
2018,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000804","RaDFWV_fwx_1709000804","westside","westside","B","E","Oregon","Oregon","Forest","Forest",885.206918327144,613315.68695625,1,5870
2018,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000805","RaDFWV_fwx_1709000805","westside","westside","A","B","Oregon","Oregon","Forest","Forest",1006.48541848231,792883.625061749,1,5870
2018,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000805","RaDFWV_fwx_1709000805","westside","westside","E","A","Oregon","Oregon","Forest","Forest",235.005826910179,43226.6654777306,1,5870
2018,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000807","RaDFWV_fwx_1709000807","westside","westside","B","E","Oregon","Oregon","Forest","Forest",173.141408214294,33289.9328625347,1,5870
2018,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000901","RaDFWV_fwx_1709000901","westside","westside","E","A","Oregon","Oregon","Forest","Forest",4.39007237308087,17.2833566704766,1,5870
2018,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000906","RaDFWV_fwx_1709000906","westside","westside","A","B","Oregon","Oregon","Forest","Forest",1327.23806686552,1019173.46552938,2,5870
2018,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000906","RaDFWV_fwx_1709000906","westside","westside","E","A","Oregon","Oregon","Forest","Forest",228.555564055872,46845.5486149894,1,5870
2018,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709001002","RaDFWV_fwx_1709001002","westside","westside","A","B","Oregon","Oregon","Forest","Forest",1109.18575816327,962948.460561495,1,5870
